filial;referencia;categoria;subcategoria;valor_venda;qtde_estoque;status_foto;status_referencia;motivo_devolucao
loja 03;29.16877_0005;blusa;regata;973;7;sem foto;sem foto;0
loja 03;29.16927_30163;blusa;camisa;973;7;com foto;ativo no site;0
loja 03;29.16428_0091;calca;calca;1113;7;com foto;foto tratamento;0
loja 03;29.15616_0001;vestido;vestido;2793;7;com foto;ativo no site;0
loja 03;29.15688_04065;blusa;top;483;7;com foto;ativo no site;0
loja 03;29.15820_04030;calca;calca;1953;7;com foto;ativo no site;0
loja 03;29.15452_27597;calca;calca;1673;7;com foto;ativo no site;0
loja 03;29.14638_27385;blusa;blusa;596;7;com foto;ativo no site;0
loja 03;29.14801_27414;blusa;blusa;553;7;com foto;ativo no site;0
loja 03;29.15425_04060;blusa;blusa;553;7;com foto;ativo no site;0
loja 03;29.13480_0005;bermuda /short;bermuda;1393;7;com foto;ativo no site;0
loja 03;29.09108_2604;sapato;sandalia;973;7;com foto;desativado;problemas de qualidade do produto
loja 03;29.13610_27294;blusa;top;763;7;com foto;ativo no site;0
loja 03;29.10960_2617;blusa;blusa;553;7;com foto;ativo no site;0
loja 03;29.13714_04019;colete / kimono;kimono;973;7;com foto;foto tratamento;0
loja 03;29.13923_04002;blusa;blusa;553;7;com foto;ativo no site;0
loja 03;29.13548_27302;saia;saia;1813;7;com foto;ativo no site;0
loja 03;29.13494_04035;calca;calca;1794;7;com foto;ativo no site;0
loja 03;29.14360_0001;bermuda /short;bermuda;498;7;com foto;ativo no site;0
loja 03;29.13922_04005;blusa;blusa;553;7;com foto;ativo no site;0
loja 03;29.17031_0024;blusa;blusa;534;6;com foto;ativo no site;0
loja 03;29.20604_04312;vestido;vestido;1434;6;com foto;ativo no site;0
loja 03;29.16793_04329;blusa;blusa;354;6;com foto;foto tratamento;0
loja 03;29.17055_04302;blusa;blusa;594;6;com foto;desativado;problemas de qualidade do produto
loja 03;29.17394_30163;blusa;top;714;6;com foto;ativo no site;0
loja 03;29.17056_2206;casaco / jaqueta;jaqueta;1194;6;com foto;ativo no site;0
loja 03;29.16864_0024;blusa;camisa;1194;6;com foto;ativo no site;0
loja 03;29.16692_00082;blusa;blusa;534;6;com foto;ativo no site;0
loja 03;29.16554_04328;bermuda /short;short;834;6;com foto;ativo no site;0
loja 03;29.16996_30163;casaco / jaqueta;blazer;1194;6;com foto;ativo no site;0
loja 03;29.17143_0005;acessório;pulseira;516;6;com foto;ativo no site;0
loja 03;29.16075_0005;casaco / jaqueta;parka;1974;6;com foto;ativo no site;0
loja 03;29.15624_04070;vestido;vestido;1794;6;com foto;ativo no site;0
loja 03;29.16474_30018;colete / kimono;colete;1794;6;com foto;ativo no site;0
loja 03;29.15496_0024;vestido;vestido;678;6;com foto;ativo no site;0
loja 03;29.15459_27589;calca;calca;2094;6;com foto;ativo no site;0
loja 03;29.16342_04304;macacao;macacao;2334;6;com foto;ativo no site;0
loja 03;29.15618_0005;blusa;blusa;954;6;com foto;ativo no site;0
loja 03;29.16352_30016;casaco / jaqueta;parka;1614;6;com foto;ativo no site;0
loja 03;29.16475_04323;blusa;blusa;1494;6;sem foto;sem foto;0
loja 03;29.15779_27564;bermuda /short;short;774;6;com foto;ativo no site;0
loja 03;29.15751_04035;blusa;camisa;695;6;sem foto;sem foto;0
loja 03;29.15916_30001;blusa;blusa;89;6;com foto;ativo no site;0
loja 03;29.14868_04065;blusa;camisa;1194;6;com foto;ativo no site;0
loja 03;29.14655_04014;acessório;colar;278;6;com foto;ativo no site;0
loja 03;29.15035_27578;blusa;blusa;474;6;com foto;ativo no site;0
loja 03;29.14719_0005;blusa;top;414;6;com foto;ativo no site;0
loja 03;29.14872_04060;vestido;vestido;834;6;com foto;desativado;falta de padrao no tamanho
loja 03;29.13479_0024;blusa;bata;1374;6;com foto;ativo no site;0
loja 03;29.13863_0024;blusa;blusa;594;6;com foto;desativado;falta de padrao no tamanho
loja 03;29.16678_018;blusa;blusa;395;5;com foto;ativo no site;0
loja 03;29.20591_04325;blusa;blusa;595;5;com foto;ativo no site;0
loja 03;29.20579_04310;blusa;camisao;695;5;com foto;ativo no site;0
loja 03;29.17213_04328;calca;calca;995;5;com foto;ativo no site;0
loja 03;29.20597_04319;blusa;blusa;545;5;com foto;ativo no site;0
loja 03;29.16900_2279;vestido;vestido;895;5;sem foto;sem foto;0
loja 03;29.20598_04313;blusa;blusa;545;5;sem foto;sem foto;0
loja 03;29.17324_04319;blusa;cropped;395;5;com foto;ativo no site;0
loja 03;29.16732_0005;vestido;vestido;795;5;com foto;foto tratamento;0
loja 03;29.17345_0005;calca;calca;1795;5;com foto;ativo no site;0
loja 03;29.20608_04310;calca;calca;1395;5;com foto;ativo no site;0
loja 03;29.16598_30022;blusa;blusa;445;5;com foto;foto tratamento;0
loja 03;29.20599_04319;blusa;blusa;595;5;com foto;ativo no site;0
loja 03;29.16661_04317;vestido;vestido;795;5;com foto;foto tratamento;0
loja 03;29.20597_04328;blusa;blusa;545;5;com foto;ativo no site;0
loja 03;29.17427_00083;calca;calca;1195;5;com foto;foto tratamento;0
loja 03;29.20598_04312;blusa;blusa;545;5;sem foto;sem foto;0
loja 03;29.16591_0005;blusa;blusa;445;5;com foto;ativo no site;0
loja 03;29.20579_04329;blusa;camisao;695;5;com foto;ativo no site;0
loja 03;29.20611_04329;calca;calca;1095;5;com foto;ativo no site;0
loja 03;29.20607_0005;vestido;vestido;1495;5;com foto;ativo no site;0
loja 03;29.20599_04328;blusa;blusa;595;5;com foto;ativo no site;0
loja 03;29.16527_067;calca;calca;1245;5;com foto;ativo no site;0
loja 03;29.15474_27588;saia;saia;1295;5;com foto;ativo no site;0
loja 03;29.16321_04014;blusa;camisa;995;5;com foto;ativo no site;0
loja 03;29.15486_27589;vestido;vestido;2395;5;com foto;ativo no site;0
loja 03;29.16326_30018;blusa;top;495;5;com foto;ativo no site;0
loja 03;29.15612_04069;blusa;blusa;695;5;com foto;ativo no site;0
loja 03;29.15471_04069;saia;saia;995;5;com foto;ativo no site;0
loja 03;29.15685_04022;bermuda /short;short;795;5;com foto;ativo no site;0
loja 03;29.16005_0024;acessório;bracelete;596;5;com foto;ativo no site;0
loja 03;29.14676_04002;blusa;cropped;295;5;com foto;ativo no site;0
loja 03;29.15013_0024;blusa;cropped;495;5;com foto;ativo no site;0
loja 03;29.15215_04071;blusa;blusa;495;5;com foto;ativo no site;0
loja 03;29.14802_27419;blusa;blusa;545;5;com foto;ativo no site;0
loja 03;29.14884_0024;blusa;blusa;495;5;com foto;ativo no site;0
loja 03;29.14909_0024;macacao;macaquinho;945;5;com foto;ativo no site;0
loja 03;29.15190_27555;blusa;blusa;395;5;com foto;ativo no site;0
loja 03;29.14750_04066;vestido;vestido;1295;5;com foto;ativo no site;0
loja 03;29.14725_0024;blusa;blusa;445;5;com foto;ativo no site;0
loja 03;29.14998_04035;colete / kimono;kimono;795;5;com foto;ativo no site;0
loja 03;29.15439_27590;calca;calca;1295;5;com foto;ativo no site;0
loja 03;29.14747_27564;macacao;macaquinho;995;5;com foto;ativo no site;0
loja 03;29.14749_27568;vestido;vestido;595;5;com foto;desativado;falta de padrao no tamanho
loja 03;29.14851_27600;blusa;top;495;5;com foto;ativo no site;0
loja 03;29.14881_04035;blusa;blusa;595;5;com foto;ativo no site;0
loja 03;29.13590_04027;calca;calca;1445;5;com foto;ativo no site;0
loja 03;29.11066_2690;saia;saia;445;5;com foto;ativo no site;0
loja 03;29.13879_27254;blusa;top;495;5;com foto;ativo no site;0
loja 03;29.13686_3194;saia;saia;645;5;sem foto;sem foto;0
loja 03;29.12117_0024;blusa;blusa;695;5;com foto;desativado;falta de padrao no tamanho
loja 03;29.13991_04019;bermuda /short;bermuda;595;5;sem foto;sem foto;0
loja 03;29.13700_04019;blusa;blusa;495;5;com foto;ativo no site;0
loja 03;29.13620_04030;blusa;tunica;795;5;com foto;ativo no site;0
loja 03;29.13742_0001;blusa;blusa;895;5;com foto;desativado;falta de padrao no tamanho
loja 03;29.13513_27261;blusa;blusa;795;5;com foto;ativo no site;0
loja 03;29.13805_04007;blusa;top;595;5;com foto;ativo no site;0
loja 03;29.14149_27299;blusa;blusa;356;5;com foto;ativo no site;0
loja 03;29.13331_27003;vestido;vestido;795;5;com foto;ativo no site;0
loja 03;29.16684_018;saia;saia;516;4;com foto;ativo no site;0
loja 03;29.17345_04328;calca;calca;1436;4;com foto;ativo no site;0
loja 03;29.17433_00083;casaco / jaqueta;casaco;1596;4;com foto;ativo no site;0
loja 03;29.16731_0005;blusa;camisa;396;4;com foto;ativo no site;0
loja 03;29.16860_0005;blusa;blusa;556;4;com foto;desativado;falta de padrao no tamanho
loja 03;29.17043_0024;blusa;blusa;436;4;com foto;desativado;falta de padrao no tamanho
loja 03;29.17419_04014;blusa;blusa;716;4;com foto;ativo no site;0
loja 03;29.16729_0024;blusa;camisa;476;4;com foto;ativo no site;0
loja 03;29.16410_04360;sapato;rasteira;956;4;com foto;ativo no site;0
loja 03;29.15751_04075;blusa;camisa;556;4;com foto;desativado;problemas de qualidade do produto
loja 03;29.15867_30049;blusa;blusa;436;4;com foto;ativo no site;0
loja 03;29.16349_04328;casaco / jaqueta;jaqueta;996;4;com foto;ativo no site;0
loja 03;29.15880_0005;blusa;blusa;356;4;com foto;ativo no site;0
loja 03;29.15465_0005;blusa;top;676;4;com foto;ativo no site;0
loja 03;29.15890_2614;blusa;blusa;476;4;com foto;ativo no site;0
loja 03;29.16537_0005;casaco / jaqueta;casaco;596;4;com foto;ativo no site;0
loja 03;29.15896_0005;blusa;blusa;177;4;com foto;ativo no site;0
loja 03;29.15769_04069;bermuda /short;short;716;4;com foto;ativo no site;0
loja 03;29.15947_30004;calca;calca;556;4;com foto;desativado;falta de padrao no tamanho
loja 03;29.15448_27592;blusa;camisa;796;4;com foto;ativo no site;0
loja 03;29.15950_30014;casaco / jaqueta;casaco;1436;4;com foto;ativo no site;0
loja 03;29.15620_27593;blusa;blusa;796;4;com foto;ativo no site;0
loja 03;29.16022_0024;blusa;camisa;796;4;com foto;foto tratamento;0
loja 03;29.16498_8240;blusa;blusa;597;4;com foto;ativo no site;0
loja 03;29.15545_04063;bermuda /short;short;476;4;sem foto;sem foto;0
loja 03;29.15499_27588;vestido;vestido;1476;4;com foto;ativo no site;0
loja 03;29.16062_0005;blusa;blusa;129;4;com foto;ativo no site;0
loja 03;29.15482_27591;vestido;vestido;796;4;com foto;ativo no site;0
loja 03;29.15061_04069;blusa;blusa;276;4;com foto;ativo no site;0
loja 03;29.15395_0024;acessório;cinto;476;4;com foto;ativo no site;0
loja 03;29.14849_04034;sapato;sandalia;956;4;com foto;ativo no site;0
loja 03;29.14569_04018;acessório;bracelete;556;4;com foto;ativo no site;0
loja 03;29.14725_04068;blusa;blusa;356;4;com foto;ativo no site;0
loja 03;29.14929_0005;blusa;top;476;4;com foto;ativo no site;0
loja 03;29.14459_1573;vestido;vestido;676;4;com foto;ativo no site;0
loja 03;29.14692_04035;acessório;bracelete;417;4;com foto;ativo no site;0
loja 03;29.14472_026;blusa;top;316;4;com foto;ativo no site;0
loja 03;29.14941_0149;blusa;blusa;316;4;sem foto;sem foto;0
loja 03;29.15425_04063;blusa;blusa;316;4;com foto;ativo no site;0
loja 03;29.14759_27556;blusa;blusa;316;4;com foto;ativo no site;0
loja 03;29.14709_27595;vestido;vestido;1436;4;com foto;ativo no site;0
loja 03;29.14955_27573;vestido;vestido;516;4;com foto;ativo no site;0
loja 03;29.15128_0091;calca;calca;956;4;com foto;desativado;falta de padrao no tamanho
loja 03;29.15215_04067;blusa;blusa;99;4;com foto;ativo no site;0
loja 03;29.14788_04074;vestido;vestido;716;4;com foto;ativo no site;0
loja 03;29.15313_0024;sapato;rasteira;537;4;com foto;ativo no site;0
loja 03;29.14970_00083;vestido;vestido;1196;4;com foto;ativo no site;0
loja 03;29.15331_04077;sapato;sandalia;1036;4;com foto;ativo no site;0
loja 03;29.14988_04035;blusa;cropped;276;4;com foto;ativo no site;0
loja 03;29.14385_27248;casaco / jaqueta;casaco;636;4;com foto;ativo no site;0
loja 03;29.15010_27575;vestido;vestido;596;4;com foto;foto tratamento;0
loja 03;29.15435_27597;blusa;blusa;636;4;com foto;ativo no site;0
loja 03;29.14480_011;blusa;blusa;396;4;com foto;ativo no site;0
loja 03;29.14872_0005;vestido;vestido;556;4;com foto;desativado;falta de padrao no tamanho
loja 03;29.14231_0005;bolsa;bolsa;1116;4;com foto;ativo no site;0
loja 03;29.13953_04010;blusa;blusa;476;4;com foto;ativo no site;0
loja 03;29.13943_04010;blusa;blusa;396;4;com foto;ativo no site;0
loja 03;29.13531_04027;casaco / jaqueta;blazer;1436;4;com foto;ativo no site;0
loja 03;29.13547_27302;blusa;blusa;956;4;com foto;ativo no site;0
loja 03;29.13466_04006;blusa;blusa;396;4;com foto;desativado;falta de padrao no tamanho
loja 03;29.14234_04019;sapato;sandalia;956;4;com foto;ativo no site;0
loja 03;29.14164_1652;blusa;blusa;129;4;com foto;ativo no site;0
loja 03;29.13322_04002;calca;calca;516;4;com foto;ativo no site;0
loja 03;29.14164_4451;blusa;blusa;129;4;com foto;ativo no site;0
loja 03;29.13612_27294;vestido;vestido;1036;4;com foto;ativo no site;0
loja 03;29.13801_04021;blusa;blusa;396;4;com foto;ativo no site;0
loja 03;29.13987_27255;calca;calca;716;4;com foto;ativo no site;0
loja 03;29.13658_27303;blusa;cropped;316;4;com foto;ativo no site;0
loja 03;29.13687_27295;blusa;blusa;237;4;com foto;ativo no site;0
loja 03;29.13718_04000;blusa;cropped;356;4;com foto;ativo no site;0
loja 03;29.13722_04020;vestido;vestido;636;4;com foto;ativo no site;0
loja 03;29.14348_04003;blusa;blusa;356;4;com foto;ativo no site;0
loja 03;29.16748_04304;calca;calca;447;3;com foto;foto tratamento;0
loja 03;29.16615_04329;casaco / jaqueta;casaco;447;3;sem foto;sem foto;0
loja 03;29.17349_0024;blusa;camisa;357;3;sem foto;sem foto;0
loja 03;29.17448_0005;blusa;blusa;567;3;com foto;ativo no site;0
loja 03;29.17165_04328;calca;calca;597;3;sem foto;sem foto;0
loja 03;29.16633_04312;vestido;vestido;567;3;com foto;foto tratamento;0
loja 03;29.16783_04317;blusa;blusa;237;3;com foto;ativo no site;0
loja 03;29.17362_04329;vestido;vestido;597;3;com foto;foto tratamento;0
loja 03;29.20594_04308;vestido;vestido;597;3;sem foto;sem foto;0
loja 03;29.17069_04328;macacao;macacao;1197;3;com foto;desativado;falta de padrao no tamanho
loja 03;29.16741_0024;blusa;camisa;447;3;com foto;foto tratamento;0
loja 03;29.16659_30019;vestido;vestido;597;3;com foto;foto tratamento;0
loja 03;29.17166_04323;blusa;top;87;3;com foto;desativado;falta de padrao no tamanho
loja 03;29.16710_04328;calca;calca;417;3;com foto;ativo no site;0
loja 03;29.20579_04321;blusa;camisao;417;3;com foto;ativo no site;0
loja 03;29.16719_0005;blusa;camisa;357;3;com foto;ativo no site;0
loja 03;29.17309_04307;vestido;vestido;477;3;com foto;ativo no site;0
loja 03;29.16604_0005;blusa;blusa;267;3;sem foto;sem foto;0
loja 03;29.16662_0024;vestido;vestido;417;3;com foto;ativo no site;0
loja 03;29.16636_30022;vestido;vestido;477;3;sem foto;sem foto;0
loja 03;29.16548_2291;calca;calca;567;3;com foto;ativo no site;0
loja 03;29.16642_04308;vestido;vestido;477;3;com foto;ativo no site;0
loja 03;29.17057_0024;blusa;camisa;597;3;com foto;desativado;problemas de qualidade do produto
loja 03;29.15860_30031;calca;calca;537;3;com foto;ativo no site;0
loja 03;29.16350_30111;saia;saia;867;3;com foto;ativo no site;0
loja 03;29.16323_30040;blusa;regata;477;3;com foto;desativado;produto diferente da imagem
loja 03;29.15642_27594;bermuda /short;bermuda;717;3;com foto;ativo no site;0
loja 03;29.16448_04017;blusa;blusa;597;3;sem foto;sem foto;0
loja 03;29.15913_0005;blusa;blusa;267;3;sem foto;sem foto;0
loja 03;29.15815_0024;vestido;vestido;597;3;com foto;ativo no site;0
loja 03;29.15502_27609;blusa;blusa;207;3;com foto;ativo no site;0
loja 03;29.16339_30041;calca;calca;837;3;com foto;ativo no site;0
loja 03;29.15919_30006;blusa;blusa;657;3;com foto;ativo no site;0
loja 03;29.16386_04317;blusa;camisa;597;3;com foto;ativo no site;0
loja 03;29.15923_30025;blusa;blusa;507;3;com foto;ativo no site;0
loja 03;29.15475_04069;vestido;vestido;717;3;com foto;ativo no site;0
loja 03;29.16016_04310;vestido;vestido;567;3;com foto;ativo no site;0
loja 03;29.16502_0005;casaco / jaqueta;casaco;777;3;com foto;ativo no site;0
loja 03;29.16036_30020;vestido;vestido;777;3;com foto;ativo no site;0
loja 03;29.16318_0005;blusa;blusa;477;3;com foto;ativo no site;0
loja 03;29.16043_30003;blusa;blusa;237;3;com foto;desativado;falta de padrao no tamanho
loja 03;29.15765_27601;blusa;blusa;258;3;com foto;ativo no site;0
loja 03;29.16045_30002;vestido;vestido;597;3;com foto;ativo no site;0
loja 03;29.16348_30111;macacao;macaquinho;897;3;com foto;ativo no site;0
loja 03;29.15839_04321;blusa;blusa;327;3;com foto;ativo no site;0
loja 03;29.15773_04066;vestido;vestido;777;3;com foto;ativo no site;0
loja 03;29.16059_30027;blusa;blusa;387;3;com foto;foto tratamento;0
loja 03;29.16442_04014;blusa;blusa;597;3;com foto;ativo no site;0
loja 03;29.16073_04310;blusa;blusa;597;3;com foto;foto tratamento;0
loja 03;29.16450_0091;bermuda /short;short;357;3;com foto;foto tratamento;0
loja 03;29.16088_0005;blusa;blusa;327;3;com foto;ativo no site;0
loja 03;29.15795_0001;blusa;blusa;207;3;com foto;foto tratamento;0
loja 03;29.15467_0024;blusa;top;357;3;sem foto;sem foto;0
loja 03;29.16118_0024;blusa;regata;177;3;com foto;ativo no site;0
loja 03;29.16501_8240;casaco / jaqueta;casaco;687;3;com foto;ativo no site;0
loja 03;29.14432_0145;calca;calca;387;3;com foto;ativo no site;0
loja 03;29.14736_0024;blusa;tunica;338;3;com foto;ativo no site;0
loja 03;29.14910_04071;vestido;vestido;597;3;com foto;ativo no site;0
loja 03;29.14712_04015;casaco / jaqueta;casaco;258;3;com foto;ativo no site;0
loja 03;29.14398_27272;vestido;vestido;537;3;com foto;ativo no site;0
loja 03;29.14888_04071;blusa;blusa;297;3;com foto;ativo no site;0
loja 03;29.14445_04003;bermuda /short;short;357;3;com foto;foto tratamento;0
loja 03;29.14792_27412;bermuda /short;bermuda;357;3;com foto;ativo no site;0
loja 03;29.15351_04076;bermuda /short;short;507;3;com foto;ativo no site;0
loja 03;29.15004_04065;vestido;vestido;357;3;com foto;foto tratamento;0
loja 03;29.15058_0024;blusa;blusa;267;3;com foto;ativo no site;0
loja 03;29.14850_27413;blusa;top;237;3;com foto;ativo no site;0
loja 03;29.15427_04068;blusa;blusa;417;3;com foto;ativo no site;0
loja 03;29.14481_04016;blusa;blusa;297;3;com foto;ativo no site;0
loja 03;29.14789_04060;vestido;vestido;447;3;com foto;ativo no site;0
loja 03;29.15446_0005;calca;calca;567;3;com foto;desativado;falta de padrao no tamanho
loja 03;29.14800_27416;blusa;blusa;267;3;com foto;ativo no site;0
loja 03;29.15028_04001;blusa;regata;207;3;sem foto;sem foto;0
loja 03;29.14399_04007;vestido;vestido;387;3;com foto;ativo no site;0
loja 03;29.13769_04005;vestido;vestido;717;3;com foto;ativo no site;0
loja 03;29.13636_04030;bermuda /short;bermuda;507;3;com foto;ativo no site;0
loja 03;29.13839_1573;blusa;blusa;417;3;com foto;ativo no site;0
loja 03;29.13880_27301;vestido;vestido;597;3;com foto;ativo no site;0
loja 03;29.13603_27293;blusa;blusa;417;3;com foto;foto tratamento;0
loja 03;29.13660_27578;blusa;blusa;237;3;com foto;ativo no site;0
loja 03;29.13801_1573;blusa;blusa;297;3;com foto;ativo no site;0
loja 03;29.13681_27285;calca;calca;447;3;com foto;ativo no site;0
loja 03;29.13366_27253;bermuda /short;short;417;3;com foto;ativo no site;0
loja 03;29.13919_0002;blusa;blusa;177;3;com foto;ativo no site;0
